reviewerID,overall,lemmatized_text,label
A1RPTVW5VEOSI,5,play stringed instrument ukulele not see great uke player lately jake shimaukuro joe brown hankering try ukulele play want playable instrument not feel like spend lot money ve try uke store big disappointment bad intonation tone etc read review decide risk purchaseresult surprisingly good instrument buck sure not volume rich tone soprano solid deliver good tone excellent intonation good playability good price star intrument star valueif think try ukulele sure want buy expensive instrument right away strongly recommend lu buy well uke great hand shove hand unsuspecting guest play ukulele duet,2
A3MZWM75KSM1P6,5,buy like new get craftsmanship amazing sound quality little ukulele build quality aquila string tuning key high quality sound great little instrument time download lanikai booklet internet way pure fun play ukulelesi buy granddaughter suggest large model adult large finger chord hard form small size fret stoke play granddaughter take,2
A2SKZZZBV1XYWP,3,trend ukulele modern music day guitar player year decide try low risk cost way foot wet commit take little getting small instrument little neck string sure blast play will not make upgrade time soon sound build quality reasonable price song use serve fine highly recommend,1
A23NSKTMSPPBTR,4,not experience toy instrument lot experience well quality one include professional semi professional one m ukulele player daughter high school ukulele club feature player variety instrument compare toi find play fret properly align instrument stay tune note play alternate fret tune expect relative tuning issue mention relative break period different expect violin guitar perfectly normalalthough play disappoint workmanship similar comment representative workmanship close level low quality instrument ve see typesthe finish quality line price range approach reviewer lead believe wood properly finish neck meet body clear sand mark wrong direction look finish hurry somebody intention quality joba important issue grain normally instrument maker try line grain direction body grain slant give impression neck slightly bent optical illusion sign high quality instrument makingthe workmanship issue cosmetic m satisfied way instrument play finish issue visible play tonal quality d expect instrument small resonate chamber well sound soprano model price point expect disappointed want well expect pay double,2
A1AWXXBQRQN13I,5,order pedal casio keyboard work great realistic feel piano appear quality matterial pedal work great keyboard sound great,2
AB7WPLA1CN5I1,5,love work great ambient noise click suggest easy plug andor flip switch desire effect voila work duh need moronic interminable subject buy product happy music make thank onstage,2
A2NYK9KWFMJV4Y,5,pedal myroland rdnx digital pianoand myroland vcombo vrand percent compatible nice feature ensure compatibility polarity switch enable work brand model keyboardit construct encounter issue twopiece fact year use carpet issue report surface pedal good newthe feel superb positive resistance depress pedal spring tension manner control exactly rate depression release tight fatigue response positiveanother feature love foot cord length give room place pedal tiere keyboard multiple pedal floor cable plug look high quality withstand year constant use problemsif look inexpensive cheaply pedal work keyboard worth consider sell replace identical pedal happen,2
A33PUQETQAM8XT,4,receive unit plug alesis q test logic pro x work fine pedal solid happy purchase,2
AW1VA3H8A5N12,5,pedal purchase replace oem pedal synthesizer work expect prove durable not hesitate drop gig bag know ready rock roll,2
ARAK8OPNIFLHR,5,save me instead get traditional preamp good invention portable downside plastic fragile condenser mic fragile stuff,2
A21VM9WVF8EOSJ,3,intend use professional setting noise issue big deal want simple device fit backpack interface laptop impromptu interview music recording price pay cheap lightweight plastic construction leave desire overall recommend product current price sell dollar sure ok product,1
A1RPTVW5VEOSI,4,little concerned reader review warranty blue reputation amazon customer service convince try general m pretty satisfied oktava mk microphone excellent sound hum far excellent reliability m audacity program difficulty recognize issue set initially m bit leery plastic construction pay think good value thinking field recording stick inside carry bag tape cable prevent stress usb connector not problem,2
A2N7F3MVCTAOYP,5,use audio technica condensor work great home recording hook garageband macbook pro rough recording super simple use dial gain bulky nice,2
A6FIAB28IS79,4,little doubt blue icicle job shure sm similar dynamic microphone claim convert condenser mic normally require xlr connection phantom power plug n play usb mic take face value acquaintance original audio technica condenser mic intermittent marginal success try conversion long run ahead term conversion save buck purchase usb mic blue icicle probably good converter market comparably price lightsnake cable convert condenser mic despite read necessary tryand sure return privilege,2
ACUGOV6HBWDXB,4,transfer xlr mic usb laptop simply plug find right driver issue device well durable plastic like break easily thankfully desk work pleased,2
A22Z554ZQ8NFPC,3,get guitar student mom want cheap case acoustic guitar lets clear easily worth barebone gig bag protect instrument degree minimal padding probably good beginner instrument student esteban infomercial guitar pretty low quality terrible unplayable gig bag instrument padding whatsoeveri star little money possible feel noticably well musician friend acoustic gig bag pay year ago probably twice padding thingso not bad worth price fine barely serve purpose protect instrument d trust instrument value gig bag good alternative hard case space weight concern not bad choice aware get,1
AAPQB8YDQ3RRE,5,line pouch song book great price great product look soft case great option,2
A2T2SAJS88MYU4,4,light weight cover jasmine guitar good material good zipper good design pad soft hard case available lot room house use like provide protection cumbersome travel need well use good choice,2
A3V1A3C9DTLPME,5,opinion look taylor gig well serve skb sense case mirror guitar hold say gig bag perfect expensive guitar craft cheap use ibanez exotic acoustic electric nice guitar cry get scratch store extra pick strap couple cord bag fretboard cloth set string tuner allen wrench truss rod great value good item,2
